gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.02.1462	1.5563208329844014	1.8532376240765047	1503.6897040233139	2.430629445796586	14664	14882	16587	16625
novel_gene_3098_5bd9a17a	0.06061078631639042	0.5635695082622996	1465.0063169257905	0.012941058628729027	2086	8652	16586	4573
evm.TU.04.1168	0.3978451098729648	1.0889232300607896	1430.3515527376992	0.33966067176276465	11293	12558	16585	13494
evm.TU.01.2327	0.1816409160204854	1.271326594451857	1415.888332253477	0.07884419961426314	8172	13288	16584	9949
evm.TU.10.823	0.6593762951529526	2.0295595950945846	1415.781754707821	0.6429603544806278	12718	15127	16583	15223
evm.TU.02.2646	0.5585581030716104	1.188908670964578	1389.8287756614777	0.638925484448088	12221	12992	16582	15208
evm.TU.07.1707	1.6608733904842585	2.277203254855987	1362.5683479617162	1.9915705090271527	15119	15345	16581	16599
evm.TU.04.2443	0.6535527790627944	1.4990328469163372	1333.9255051819193	0.7026507258192577	12698	13926	16580	15443
evm.TU.08.1745	0.28031205558560873	1.0192209752269796	1324.988491130689	0.20405798286176122	10114	12250	16579	12130
novel_gene_1315_5bd9a17a	0.42902002849738774	2.003685698476116	1320.2086941130312	0.3143251298654223	11480	15100	16578	13259
evm.TU.09.131	0.6679536897968564	1.0038653298507216	1306.37138994133	0.9582794221803363	12745	12179	16577	16029
evm.TU.08.1989	0.9062996466209375	1.6412087089127652	1300.8182264402346	1.1648836961085782	13513	14471	16576	16304
evm.TU.10.814	0.5953344006408615	1.432180711747526	1300.3017017647417	0.6593702517442791	12431	13765	16575	15291
evm.TU.01.3068	0.8826709276289423	1.3418729017827946	1281.2750097321311	1.1702557143645564	13442	13499	16574	16308
evm.TU.10.339	0.8725560627447313	1.869573819693681	1280.6234242489297	0.8196030818142734	13395	14904	16573	15776
evm.TU.08.429	0.24775580979209155	1.129726600959846	1266.9701948335007	0.1467602888232065	9606	12741	16572	11306
evm.TU.07.1302	0.733988723756579	1.663176054127003	1265.2300379793421	0.7965160307885165	12904	14529	16571	15719
novel_gene_3277_5bd9a17a	0.5220228773676295	1.3731857680053356	1256.2972313585146	0.5418034389106858	11981	13596	16570	14788
