gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.01.1	0.06995696887627743	0.24394392520728325	1.713780377465074	0.007076957575933451	2794	2766	4491	2671
evm.TU.01.100	0.22517748247507752	0.7109585594200974	65.34793147709901	0.09552551702381522	9207	10136	15305	10356
evm.TU.01.1000	0.5410202240303118	0.8612382521601811	3.1675452998359273	0.15959487579147053	12108	11331	6927	11497
evm.TU.01.1001	0.06025868585093672	0.29096446834108924	23.61667072561363	0.008705374527502228	2053	4001	13586	3273
evm.TU.01.1002	0.07577830608022419	0.20369770455275354	0.4261508591853492	0.005955727078354328	3206	1707	890	2204
evm.TU.01.1003	0.638293450286039	1.0558168561341421	131.86838252340178	0.5328429657382742	12634	12408	15927	14734
evm.TU.01.1004	0.093341767694816	0.2207211663371646	0.3467421935480573	0.00775404543613184	4410	2146	626	2925
evm.TU.01.1005	0.13402711089565264	0.36807116152677893	1.2338435662180685	0.017404485118987005	6591	5723	3328	5614
evm.TU.01.1006	0.09202986377409476	0.6657209366885358	389.81063280010676	0.023946158660209604	4321	9746	16384	6682
evm.TU.01.101	0.06781569754898496	0.21256639180626621	0.6324145214338717	0.005271673477709341	2634	1925	1550	1880
evm.TU.01.1010	0.5943329210369699	1.2975023874784386	11.525046354594355	0.21940288218972154	12424	13373	11676	12290
evm.TU.01.1011	0.35835966559813237	0.7638202710464556	4.8265186943056175	0.09696545031890359	10985	10596	8624	10383
evm.TU.01.1013	0.8536847724345147	1.462214457294869	27.064770944616875	0.376777072272567	13324	13830	13848	13753
evm.TU.01.1015	0.14890017954739856	0.40749080319210945	23.545365304412986	0.0457231218919828	7190	6469	13576	8601
evm.TU.01.1016	0.09486997538473957	0.25686659590925337	1.0685456815262238	0.01085226628972891	4509	3110	2862	3962
evm.TU.01.1017	0.3253051519283995	0.8648424994511354	40.10525573064821	0.15206171852828482	10654	11361	14608	11389
